page,line_num,text,fontname,size,x0,x1,y0,y1
86,42,"maximize  0,2059410105  0  0 ",BCDEEE+Calibri,11.040000000000006,141.74,465.91504000000003,101.42,112.46000000000001
86,43,71 ,BCDEEE+Calibri,9.959999999999994,306.79,319.12096,68.31,78.27
87,1,Tabel 4.30 Perhitungan manual TF-IDF korpus resume setelah normalisasi (lanjutan) ,BCDHEE+Calibri-Bold,12.0,129.02,497.13399999999996,727.78,754.42
87,2,Term  TF-IDF Dokumen 1  TF-IDF Dokumen 2  TF-IDF Dokumen 3 ,BCDLEE+Calibri-BoldItalic,11.039999999999964,151.22,505.03504000000004,707.86,718.9
87,3,"educational  0,2059410105  0  0 ",BCDEEE+Calibri,11.039999999999964,136.7,465.91504000000003,687.94,698.98
87,4,"achievement  0,2059410105  0  0 ",BCDEEE+Calibri,11.039999999999964,134.06,465.91504000000003,668.02,679.06
87,5,"student  0,2059410105  0  0 ",BCDEEE+Calibri,11.039999999999964,145.82,465.91504000000003,648.1,659.14
87,6,"trained  0,2059410105  0  0 ",BCDEEE+Calibri,11.039999999999964,146.78,465.91504000000003,628.1800000000001,639.22
87,7,"developmental  0,2059410105  0  0 ",BCDEEE+Calibri,11.039999999999964,129.38,465.91504000000003,608.26,619.3
87,8,"reading  0,2059410105  0  0 ",BCDEEE+Calibri,11.039999999999964,146.06,465.91504000000003,588.34,599.38
87,9,"assessments  0,2059410105  0  0 ",BCDEEE+Calibri,11.039999999999964,135.02,465.91504000000003,568.27,579.31
87,10,"digital  0  0,3837873956  0 ",BCDEEE+Calibri,11.039999999999964,149.3,465.91504000000003,548.35,559.39
87,11,"production  0  0,5756810934  0 ",BCDEEE+Calibri,11.039999999999964,138.26,465.91504000000003,528.4300000000001,539.47
87,12,"manager  0  0,1459401033  0,1867852757 ",BCDEEE+Calibri,11.039999999999964,143.18,495.19504,508.51,519.55
87,13,"responsible  0  0,1918936978  0 ",BCDEEE+Calibri,11.039999999999964,137.18,465.91504000000003,488.59000000000003,499.63
87,14,"aspect  0  0,1918936978  0 ",BCDEEE+Calibri,11.039999999999964,148.46,465.91504000000003,468.67,479.71
87,15,"premium  0  0,1918936978  0 ",BCDEEE+Calibri,11.039999999999964,142.58,465.91504000000003,448.75,459.78999999999996
87,16,"printing  0  0,1918936978  0 ",BCDEEE+Calibri,11.039999999999964,145.46,465.91504000000003,428.83,439.86999999999995
87,17,"graphic  0  0,1918936978  0 ",BCDEEE+Calibri,11.039999999999964,146.54,465.91504000000003,408.89,419.92999999999995
87,18,"company  0  0,1918936978  0 ",BCDEEE+Calibri,11.039999999999964,142.46,465.91504000000003,388.97,400.01
87,19,"delivering  0  0,1918936978  0 ",BCDEEE+Calibri,11.039999999999964,141.02,465.91504000000003,369.05,380.09
87,20,"high  0  0,1918936978  0 ",BCDEEE+Calibri,11.039999999999964,153.38,465.91504000000003,349.13,360.16999999999996
87,21,"quality  0  0,1918936978  0 ",BCDEEE+Calibri,11.039999999999964,147.74,465.91504000000003,329.21000000000004,340.25
87,22,"meet  0  0,1918936978  0 ",BCDEEE+Calibri,11.039999999999964,151.34,465.91504000000003,309.29,320.33
87,23,"client  0  0,1918936978  0 ",BCDEEE+Calibri,11.039999999999964,150.74,465.91504000000003,289.37,300.40999999999997
87,24,"direct  0  0,1918936978  0 ",BCDEEE+Calibri,11.039999999999964,150.02,465.91504000000003,269.45,280.48999999999995
87,25,"deadline  0  0,1918936978  0 ",BCDEEE+Calibri,11.039999999999964,143.66,465.91504000000003,249.38,260.41999999999996
87,26,"acted  0  0  0,245600191 ",BCDEEE+Calibri,11.039999999999992,150.62,492.43504,229.46,240.5
87,27,"liaison  0  0  0,245600191 ",BCDEEE+Calibri,11.039999999999992,148.7,492.43504,209.54000000000002,220.58
87,28,"senior  0  0  0,245600191 ",BCDEEE+Calibri,11.039999999999992,149.18,492.43504,189.62,200.66
87,29,"business  0  0  0,245600191 ",BCDEEE+Calibri,11.039999999999992,143.9,492.43504,169.70000000000002,180.74
87,30,"various  0  0  0,245600191 ",BCDEEE+Calibri,11.039999999999992,146.78,492.43504,149.78,160.82
87,31,"global  0  0  0,245600191 ",BCDEEE+Calibri,11.039999999999992,149.42,492.43504,129.86,140.9
87,32,"stake  0  0  0,245600191 ",BCDEEE+Calibri,11.040000000000006,151.1,492.43504,109.94,120.98
87,33,72 ,BCDEEE+Calibri,9.959999999999994,306.79,319.12096,68.31,78.27
88,1,Tabel 4.30 Perhitungan manual TF-IDF korpus resume setelah normalisasi (lanjutan) ,BCDHEE+Calibri-Bold,12.0,129.02,497.13399999999996,727.78,754.42
88,2,Term  TF-IDF Dokumen 1  TF-IDF Dokumen 2  TF-IDF Dokumen 3 ,BCDLEE+Calibri-BoldItalic,11.039999999999964,151.22,505.03504000000004,707.86,718.9
88,3,"holder  0  0  0,245600191 ",BCDEEE+Calibri,11.039999999999964,148.46,492.43504,687.94,698.98
88,4,"recruited  0  0  0,245600191 ",BCDEEE+Calibri,11.039999999999964,142.46,492.43504,668.02,679.06
88,5,"analysts  0  0  0,245600191 ",BCDEEE+Calibri,11.039999999999964,144.98,492.43504,648.1,659.14
88,6,"process  0  0  0,245600191 ",BCDEEE+Calibri,11.039999999999964,145.94,492.43504,628.1800000000001,639.22
88,7,"suggest  0  0  0,245600191 ",BCDEEE+Calibri,11.039999999999964,146.06,492.43504,608.26,619.3
88,8,"best  0  0  0,245600191 ",BCDEEE+Calibri,11.039999999999964,153.38,492.43504,588.34,599.38
88,9,"practice  0  0  0,245600191 ",BCDEEE+Calibri,11.039999999999964,145.1,492.43504,568.27,579.31
88,10,"effective  0  0  0,245600191 ",BCDEEE+Calibri,11.039999999999964,143.54,492.43504,548.35,559.39
88,11,"method  0  0  0,245600191 ",BCDEEE+Calibri,11.039999999999964,145.34,492.43504,528.4300000000001,539.47
88,12,Perhitungan manual pada kualifikasi lowongan kerja menggunakan beberapa Descriptionsample  data  dari  kolom    dengan  rincian  yang  bisa  dilihat  pada Tabel 4.31. ,BCDEEE+Calibri,12.0,113.42,512.842,457.03,498.67
88,13,Tabel 4.31 Korpus kualifikasi lowongan kerja untuk perhitungan manual ,BCDHEE+Calibri-Bold,12.0,132.86,493.49199999999996,436.39,448.39
88,14,Dokumen 4  Dokumen 5  Dokumen 6 ,BCDHEE+Calibri-Bold,11.039999999999964,118.82,438.43504,416.45,427.48999999999995
88,15,strong background event  execute daytoday design  play vital role support lead design branding  request internal external  teacher create nurturing storytelling ability lead  communication material  stimulate learning inspire team creatives  develop creative visual  environment young event professional  content include motion  student assist lead teacher effectively present idea  graphic static design  planning implement client collaborate  engage educational stakeholder  activity ,BCDEEE+Calibri,11.039999999999964,118.82,505.59448000000003,302.45,407.57
88,16,"Nilai  Term  Frequency  (TF)  untuk  deskripsi  kualifikasi  lowongan  kerja  dapat dihitung  berdasarkan  term  yang  telah  ditokenisasi  sebelumnya  dari  korpus resume,  sehingga  hasil  perhitungan  TF  kualifikasi  lowongan  kerja  tertera  pada Tabel 4.32 ",BCDEEE+Calibri,12.0,113.42,513.028,216.74,272.69
88,17,Tabel 4.32 Perhitungan manual TF korpus kualifikasi lowongan kerja ,BCDHEE+Calibri-Bold,12.0,142.22,484.252,196.1,208.1
88,18,Term  TF di Dokumen 4  TF di Dokumen 5  TF di Dokumen 6 ,BCDLEE+Calibri-BoldItalic,11.039999999999992,151.22,501.43504,176.18,187.22
88,19,demonstrated  0  0  0 ,BCDEEE+Calibri,11.039999999999992,131.18,465.91504000000003,156.26000000000002,167.3
88,20,ability  1  0  0 ,BCDEEE+Calibri,11.039999999999992,149.42,465.91504000000003,134.3,145.34
88,21,design  1  2  0 ,BCDEEE+Calibri,11.040000000000006,148.46,465.91504000000003,112.33999999999999,123.38
88,22,73 ,BCDEEE+Calibri,9.959999999999994,306.79,319.12096,68.31,78.27
89,1,Tabel 4.32 Perhitungan manual TF korpus kualifikasi lowongan kerja (lanjutan) ,BCDHEE+Calibri-Bold,12.0,116.42,509.932,742.42,754.42
89,2,Term  TF di Dokumen 4  TF di Dokumen 5  TF di Dokumen 6 ,BCDLEE+Calibri-BoldItalic,11.039999999999964,151.22,501.43504,722.5,733.54
89,3,developmentally  0  0  0 ,BCDEEE+Calibri,11.039999999999964,125.54,465.91504000000003,702.58,713.62
89,4,appropriate  0  0  0 ,BCDEEE+Calibri,11.039999999999964,136.46,465.91504000000003,680.62,691.66
89,5,lesson  0  0  0 ,BCDEEE+Calibri,11.039999999999964,148.94,465.91504000000003,658.66,669.6999999999999
89,6,activity  0  0  1 ,BCDEEE+Calibri,11.039999999999964,146.9,465.91504000000003,636.7,647.74
89,7,allow  0  0  0 ,BCDEEE+Calibri,11.039999999999964,150.98,465.91504000000003,614.86,625.9
89,8,integration  0  0  0 ,BCDEEE+Calibri,11.039999999999964,138.26,465.91504000000003,592.9,603.9399999999999
89,9,learning  0  0  1 ,BCDEEE+Calibri,11.039999999999964,144.86,465.91504000000003,570.91,581.9499999999999
89,10,style  0  0  0 ,BCDEEE+Calibri,11.039999999999964,152.54,465.91504000000003,548.95,559.99
89,11,highly  0  0  0 ,BCDEEE+Calibri,11.039999999999964,149.66,465.91504000000003,526.99,538.03
89,12,educate  0  0  0 ,BCDEEE+Calibri,11.04000000000002,144.98,465.91504000000003,505.03000000000003,516.07
89,13,differentiated  0  0  0 ,BCDEEE+Calibri,11.039999999999964,132.02,465.91504000000003,483.07,494.10999999999996
89,14,classroom  0  0  0 ,BCDEEE+Calibri,11.039999999999964,140.42,465.91504000000003,461.23,472.27
89,15,determined  0  0  0 ,BCDEEE+Calibri,11.039999999999964,136.7,465.91504000000003,439.27,450.30999999999995
89,16,maximize  0  0  0 ,BCDEEE+Calibri,11.039999999999964,141.74,465.91504000000003,417.29,428.33
89,17,educational  0  0  1 ,BCDEEE+Calibri,11.039999999999964,136.7,465.91504000000003,395.33,406.36999999999995
89,18,achievement  0  0  0 ,BCDEEE+Calibri,11.039999999999964,134.06,465.91504000000003,373.37,384.40999999999997
89,19,student  0  0  1 ,BCDEEE+Calibri,11.039999999999964,145.82,465.91504000000003,351.41,362.45
89,20,trained  0  0  0 ,BCDEEE+Calibri,11.039999999999964,146.78,465.91504000000003,329.57,340.60999999999996
89,21,developmental  0  0  0 ,BCDEEE+Calibri,11.039999999999964,129.38,465.91504000000003,307.61,318.65
89,22,reading  0  0  0 ,BCDEEE+Calibri,11.039999999999964,146.06,465.91504000000003,285.65000000000003,296.69
89,23,assessments  0  0  0 ,BCDEEE+Calibri,11.039999999999964,135.02,465.91504000000003,263.69,274.72999999999996
89,24,digital  0  0  0 ,BCDEEE+Calibri,11.039999999999992,149.3,465.91504000000003,241.70000000000002,252.74
89,25,production  0  0  0 ,BCDEEE+Calibri,11.039999999999992,138.26,465.91504000000003,219.74,230.78
89,26,manager  0  0  0 ,BCDEEE+Calibri,11.039999999999992,143.18,465.91504000000003,197.78,208.82
89,27,responsible  0  0  0 ,BCDEEE+Calibri,11.039999999999992,137.18,465.91504000000003,175.94,186.98
89,28,aspect  0  0  0 ,BCDEEE+Calibri,11.039999999999992,148.46,465.91504000000003,153.98000000000002,165.02
89,29,premium  0  0  0 ,BCDEEE+Calibri,11.039999999999992,142.58,465.91504000000003,132.02,143.06
89,30,printing  0  0  0 ,BCDEEE+Calibri,11.040000000000006,145.46,465.91504000000003,110.05999999999999,121.1
89,31,74 ,BCDEEE+Calibri,9.959999999999994,306.79,319.12096,68.31,78.27
90,1,Tabel 4.32 Perhitungan manual TF korpus kualifikasi lowongan kerja (lanjutan) ,BCDHEE+Calibri-Bold,12.0,116.42,509.932,742.42,754.42
90,2,Term  TF di Dokumen 4  TF di Dokumen 5  TF di Dokumen 6 ,BCDLEE+Calibri-BoldItalic,11.039999999999964,151.22,501.43504,722.5,733.54
90,3,graphic  0  1  0 ,BCDEEE+Calibri,11.039999999999964,146.54,465.91504000000003,702.58,713.62
90,4,company  0  0  0 ,BCDEEE+Calibri,11.039999999999964,142.46,465.91504000000003,680.62,691.66
90,5,delivering  0  0  0 ,BCDEEE+Calibri,11.039999999999964,141.02,465.91504000000003,658.66,669.6999999999999
90,6,high  0  0  0 ,BCDEEE+Calibri,11.039999999999964,153.38,465.91504000000003,636.7,647.74
90,7,quality  0  0  0 ,BCDEEE+Calibri,11.039999999999964,147.74,465.91504000000003,614.86,625.9
90,8,meet  0  0  0 ,BCDEEE+Calibri,11.039999999999964,151.34,465.91504000000003,592.9,603.9399999999999
90,9,client  1  0  0 ,BCDEEE+Calibri,11.039999999999964,150.74,465.91504000000003,570.91,581.9499999999999
90,10,direct  0  0  0 ,BCDEEE+Calibri,11.039999999999964,150.02,465.91504000000003,548.95,559.99
90,11,deadline  0  0  0 ,BCDEEE+Calibri,11.039999999999964,143.66,465.91504000000003,526.99,538.03
90,12,acted  0  0  0 ,BCDEEE+Calibri,11.04000000000002,150.62,465.91504000000003,505.03000000000003,516.07
90,13,liaison  0  0  0 ,BCDEEE+Calibri,11.039999999999964,148.7,465.91504000000003,483.07,494.10999999999996
90,14,senior  0  0  0 ,BCDEEE+Calibri,11.039999999999964,149.18,465.91504000000003,461.23,472.27
90,15,business  0  0  0 ,BCDEEE+Calibri,11.039999999999964,143.9,465.91504000000003,439.27,450.30999999999995
90,16,various  0  0  0 ,BCDEEE+Calibri,11.039999999999964,146.78,465.91504000000003,417.29,428.33
90,17,global  0  0  0 ,BCDEEE+Calibri,11.039999999999964,149.42,465.91504000000003,395.33,406.36999999999995
90,18,stake  0  0  0 ,BCDEEE+Calibri,11.039999999999964,151.1,465.91504000000003,373.37,384.40999999999997
90,19,holder  0  0  0 ,BCDEEE+Calibri,11.039999999999964,148.46,465.91504000000003,351.41,362.45
90,20,recruited  0  0  0 ,BCDEEE+Calibri,11.039999999999964,142.46,465.91504000000003,329.57,340.60999999999996
90,21,analysts  0  0  0 ,BCDEEE+Calibri,11.039999999999964,144.98,465.91504000000003,307.61,318.65
90,22,process  0  0  0 ,BCDEEE+Calibri,11.039999999999964,145.94,465.91504000000003,285.65000000000003,296.69
90,23,suggest  0  0  0 ,BCDEEE+Calibri,11.039999999999964,146.06,465.91504000000003,263.69,274.72999999999996
90,24,best  0  0  0 ,BCDEEE+Calibri,11.039999999999992,153.38,465.91504000000003,241.70000000000002,252.74
90,25,practice  0  0  0 ,BCDEEE+Calibri,11.039999999999992,145.1,465.91504000000003,219.74,230.78
90,26,effective  0  0  0 ,BCDEEE+Calibri,11.039999999999992,143.54,465.91504000000003,197.78,208.82
90,27,method  0  0  0 ,BCDEEE+Calibri,11.039999999999992,145.34,465.91504000000003,175.94,186.98
90,28,75 ,BCDEEE+Calibri,9.959999999999994,306.79,319.12096,68.31,78.27
91,1,"Nilai  Inverse  Document  Frequency  (IDF)  bisa  didapatkan dengan  menghitung document  frequency  (DF)  terlebih  dahulu.  Kemudian,  dihitung  dengan  formula seperti  pada  Persamaan  4.19.  Mulai  dari  Persamaan  4.20  mendemonstrasikan perhitungan IDF untuk term “design”. ",BCDEEE+Calibri,12.0,113.42,512.962,698.5,754.42
91,2,1+𝑁 𝐼𝐷𝐹 = log ( ) + 1               (4.19) ,BCDPEE+CambriaMath,8.519999999999982,117.5,508.852,674.14,690.84856
91,3,(𝑡) 1+𝑑𝑓,BCDPEE+CambriaMath,8.519999999999982,136.34,208.68197999999998,669.24856,681.36856
91,4,1+3 4 𝐼𝐷𝐹 = log ( ) + 1 = log ( ) + 1           (4.20)  ,BCDPEE+CambriaMath,8.519999999999982,117.5,511.61199999999997,645.34,662.04856
91,5,(𝑑𝑒𝑠𝑖𝑔𝑛) 1+2 3,BCDPEE+CambriaMath,8.519999999999982,136.34,298.26308,640.44856,652.56856
91,6,"𝐼𝐷𝐹 = 0,2876820725 + 1 = 1,287682072       (4.21)  ",BCDPEE+CambriaMath,12.0,117.5,511.61199999999997,621.58,633.916
91,7,(𝑑𝑒𝑠𝑖𝑔𝑛),BCDPEE+CambriaMath,8.519999999999982,136.34,171.79579999999999,620.28856,628.8085599999999
91,8,Hasil  perhitungan  IDF  korpus  kualifikasi  lowongan  kerja  tertera  pada  Tabel 4.33. ,BCDEEE+Calibri,12.0,113.42,513.004,585.07,611.74
91,9,Tabel 4.33 Perhitungan manual IDF korpus kualifikasi lowongan kerja ,BCDHEE+Calibri-Bold,12.0,139.82,486.652,564.43,576.43
91,10,Term  DF  IDF ,BCDLEE+Calibri-BoldItalic,11.039999999999964,167.78,454.15504000000004,544.51,555.55
91,11,"demonstrated  0  2,386294361 ",BCDEEE+Calibri,11.039999999999964,147.74,475.99504,524.59,535.63
91,12,"ability  1  1,693147181 ",BCDEEE+Calibri,11.04000000000002,165.86,475.99504,504.67,515.71
91,13,"design  2  1,287682072 ",BCDEEE+Calibri,11.039999999999964,165.02,475.99504,484.75,495.78999999999996
91,14,"developmentally  0  2,386294361 ",BCDEEE+Calibri,11.039999999999964,142.1,475.99504,464.83,475.86999999999995
91,15,"appropriate  0  2,386294361 ",BCDEEE+Calibri,11.039999999999964,153.02,475.99504,444.91,455.95
91,16,"lesson  0  2,386294361 ",BCDEEE+Calibri,11.039999999999964,165.38,475.99504,424.99,436.03
91,17,"activity  1  1,693147181 ",BCDEEE+Calibri,11.039999999999964,163.34,475.99504,405.05,416.09
91,18,"allow  0  2,386294361 ",BCDEEE+Calibri,11.039999999999964,167.54,475.99504,385.01,396.04999999999995
91,19,"integration  0  2,386294361 ",BCDEEE+Calibri,11.039999999999964,154.7,475.99504,365.09000000000003,376.13
91,20,"learning  1  1,693147181 ",BCDEEE+Calibri,11.039999999999964,161.3,475.99504,345.17,356.21
91,21,"style  0  2,386294361 ",BCDEEE+Calibri,11.039999999999964,168.98,475.99504,325.25,336.28999999999996
91,22,"highly  0  2,386294361 ",BCDEEE+Calibri,11.039999999999964,166.1,475.99504,305.33,316.36999999999995
91,23,"educate  0  2,386294361 ",BCDEEE+Calibri,11.039999999999964,161.42,475.99504,285.41,296.45
91,24,"differentiated  0  2,386294361 ",BCDEEE+Calibri,11.039999999999964,148.46,475.99504,265.49,276.53
91,25,"classroom  0  2,386294361 ",BCDEEE+Calibri,11.039999999999964,156.86,475.99504,245.54000000000002,256.58
91,26,"determined  0  2,386294361 ",BCDEEE+Calibri,11.039999999999992,153.26,475.99504,225.62,236.66
91,27,"maximize  0  2,386294361 ",BCDEEE+Calibri,11.039999999999992,158.3,475.99504,205.70000000000002,216.74
91,28,"educational  1  1,693147181 ",BCDEEE+Calibri,11.039999999999992,153.26,475.99504,185.78,196.82
91,29,"achievement  0  2,386294361 ",BCDEEE+Calibri,11.039999999999992,150.62,475.99504,165.86,176.9
91,30,"student  1  1,693147181 ",BCDEEE+Calibri,11.039999999999992,162.26,475.99504,145.94,156.98
91,31,"trained  0  2,386294361 ",BCDEEE+Calibri,11.040000000000006,163.34,475.99504,126.02,137.06
91,32,"developmental  0  2,386294361 ",BCDEEE+Calibri,11.040000000000006,145.82,475.99504,106.1,117.14
91,33,76 ,BCDEEE+Calibri,9.959999999999994,306.79,319.12096,68.31,78.27
92,1,Tabel 4.33 Perhitungan manual IDF korpus kualifikasi lowongan kerja (lanjutan) ,BCDHEE+Calibri-Bold,12.0,114.02,512.332,742.42,754.42
92,2,Term  DF  IDF ,BCDLEE+Calibri-BoldItalic,11.039999999999964,167.78,454.15504000000004,722.5,733.54
92,3,"reading  0  2,386294361 ",BCDEEE+Calibri,11.039999999999964,162.62,475.99504,702.58,713.62
92,4,"assessments  0  2,386294361 ",BCDEEE+Calibri,11.039999999999964,151.46,475.99504,682.66,693.6999999999999
92,5,"digital  0  2,386294361 ",BCDEEE+Calibri,11.039999999999964,165.74,475.99504,662.74,673.78
92,6,"production  0  2,386294361 ",BCDEEE+Calibri,11.039999999999964,154.82,475.99504,642.82,653.86
92,7,"manager  0  2,386294361 ",BCDEEE+Calibri,11.039999999999964,159.74,475.99504,622.9,633.9399999999999
92,8,"responsible  0  2,386294361 ",BCDEEE+Calibri,11.039999999999964,153.74,475.99504,602.98,614.02
92,9,"aspect  0  2,386294361 ",BCDEEE+Calibri,11.039999999999964,164.9,475.99504,583.03,594.0699999999999
92,10,"premium  0  2,386294361 ",BCDEEE+Calibri,11.039999999999964,159.02,475.99504,562.99,574.03
92,11,"printing  0  2,386294361 ",BCDEEE+Calibri,11.039999999999964,162.02,475.99504,543.07,554.11
92,12,"graphic  1  1,693147181 ",BCDEEE+Calibri,11.039999999999964,162.98,475.99504,523.15,534.1899999999999
92,13,"company  0  2,386294361 ",BCDEEE+Calibri,11.039999999999964,159.02,475.99504,503.23,514.27
92,14,"delivering  0  2,386294361 ",BCDEEE+Calibri,11.039999999999964,157.46,475.99504,483.31,494.34999999999997
92,15,"high  0  2,386294361 ",BCDEEE+Calibri,11.039999999999964,169.82,475.99504,463.39,474.42999999999995
92,16,"quality  0  2,386294361 ",BCDEEE+Calibri,11.039999999999964,164.18,475.99504,443.47,454.51
92,17,"meet  0  2,386294361 ",BCDEEE+Calibri,11.039999999999964,167.78,475.99504,423.55,434.59
92,18,"client  1  1,693147181 ",BCDEEE+Calibri,11.039999999999964,167.18,475.99504,403.61,414.65
92,19,"direct  0  2,386294361 ",BCDEEE+Calibri,11.039999999999964,166.58,475.99504,383.69,394.72999999999996
92,20,"deadline  0  2,386294361 ",BCDEEE+Calibri,11.039999999999964,160.22,475.99504,363.77,374.80999999999995
92,21,"acted  0  2,386294361 ",BCDEEE+Calibri,11.039999999999964,167.06,475.99504,343.85,354.89
92,22,"liaison  0  2,386294361 ",BCDEEE+Calibri,11.039999999999964,165.14,475.99504,323.93,334.96999999999997
92,23,"senior  0  2,386294361 ",BCDEEE+Calibri,11.039999999999964,165.62,475.99504,304.01,315.04999999999995
92,24,"business  0  2,386294361 ",BCDEEE+Calibri,11.039999999999964,160.34,475.99504,284.09000000000003,295.13
92,25,"various  0  2,386294361 ",BCDEEE+Calibri,11.039999999999964,163.22,475.99504,264.17,275.21
92,26,"global  0  2,386294361 ",BCDEEE+Calibri,11.039999999999992,165.98,475.99504,244.10000000000002,255.14000000000001
92,27,"stake  0  2,386294361 ",BCDEEE+Calibri,11.039999999999992,167.66,475.99504,224.18,235.22
92,28,"holder  0  2,386294361 ",BCDEEE+Calibri,11.039999999999992,164.9,475.99504,204.26000000000002,215.3
92,29,"recruited  0  2,386294361 ",BCDEEE+Calibri,11.039999999999992,159.02,475.99504,184.34,195.38
92,30,"analysts  0  2,386294361 ",BCDEEE+Calibri,11.039999999999992,161.42,475.99504,164.42000000000002,175.46
92,31,"process  0  2,386294361 ",BCDEEE+Calibri,11.039999999999992,162.38,475.99504,144.5,155.54
92,32,"suggest  0  2,386294361 ",BCDEEE+Calibri,11.040000000000006,162.62,475.99504,124.58,135.62
92,33,"best  0  2,386294361 ",BCDEEE+Calibri,11.040000000000006,169.94,475.99504,104.66,115.7
92,34,77 ,BCDEEE+Calibri,9.959999999999994,306.79,319.12096,68.31,78.27
